,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,avg_cashbk_per_order,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_DC,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop,PreferedOrderCat_Mobile,PreferedOrderCat_Others,Churn
1763,0.0,1,1,29.0,0,3,1,1,2,0,2.0,128.86,128.86,0,0,1,0,0,0,0,0,1,0,0
1764,10.0,0,1,9.0,1,3,1,1,5,0,4.0,120.97,120.97,0,0,1,0,0,0,0,0,1,0,0
1765,2.0,1,1,9.0,1,4,3,1,2,0,3.0,219.35000000000002,219.35000000000002,1,0,0,0,0,1,0,0,0,0,0
1766,0.0,1,1,16.0,0,4,4,1,6,0,1.0,125.46000000000001,125.46000000000001,0,1,0,0,0,0,0,0,1,0,1
1767,0.0,1,2,16.0,1,4,1,2,2,0,0.0,125.63999999999999,125.63999999999999,0,1,0,0,0,0,0,0,1,0,1
1768,3.0,0,3,28.0,0,3,5,1,1,0,8.0,184.12,26.302857142857142,0,0,0,0,1,1,0,0,0,0,0
1769,30.0,1,3,35.0,1,4,1,1,4,0,0.0,241.18,120.59,0,0,0,1,0,0,1,0,0,0,0
1770,23.0,1,1,35.0,1,4,3,1,1,0,7.0,270.46,18.030666666666665,0,0,1,0,0,0,1,0,0,0,0
1771,3.0,0,1,16.0,0,3,1,2,1,0,7.0,125.63999999999999,20.939999999999998,1,0,0,0,0,0,0,0,1,0,0
1772,30.0,0,3,34.0,0,4,5,1,5,0,11.0,202.66,15.589230769230769,0,0,0,1,0,1,0,0,0,0,0
1773,20.0,1,1,8.0,0,3,1,1,6,0,4.0,150.7,150.7,1,0,0,0,0,0,0,1,0,0,0
1774,19.0,1,1,8.0,1,3,3,1,7,0,1.0,278.61,278.61,0,0,1,0,0,0,1,0,0,0,0
1775,8.0,1,1,28.0,1,5,3,2,1,0,3.0,142.3,35.575,0,0,1,0,0,0,0,0,1,0,0
1776,27.0,1,1,5.0,0,3,3,2,8,0,0.0,137.8,137.8,0,0,1,0,0,0,0,1,0,0,0
1777,7.0,1,1,8.0,1,4,3,1,4,0,7.0,127.68,25.536,0,0,1,0,0,0,0,0,1,0,0
1778,5.0,1,3,16.0,0,4,1,1,3,1,2.0,190.71,190.71,0,0,0,1,0,1,0,0,0,0,0
1779,4.0,1,1,15.0,1,3,4,1,2,0,8.0,206.48000000000002,206.48000000000002,0,0,1,0,0,1,0,0,0,0,0
1780,0.0,1,1,21.0,1,3,3,1,8,1,7.0,236.10000000000002,118.05000000000001,1,0,0,0,0,1,0,0,0,0,1
1781,0.0,1,1,16.0,1,5,1,1,8,0,3.0,134.08,134.08,1,0,0,0,0,0,0,0,1,0,1
1782,3.0,1,3,13.0,1,3,4,2,1,0,2.0,129.83,129.83,0,0,0,1,0,0,0,0,1,0,0
1783,8.0,1,1,22.0,1,3,3,1,5,1,0.0,176.32,176.32,0,0,1,0,0,1,0,0,0,0,0
1784,0.0,0,1,26.0,1,3,3,1,4,0,0.0,198.24,198.24,0,0,1,0,0,1,0,0,0,0,1
1785,0.0,0,2,29.0,0,3,5,1,10,1,2.0,199.5,199.5,0,0,0,0,1,1,0,0,0,0,1
1786,10.0,0,1,11.0,1,3,3,1,5,0,0.0,120.93,60.465,0,0,0,0,1,0,0,0,1,0,0
1787,9.0,0,3,16.0,1,3,1,2,2,0,7.0,199.8,22.200000000000003,1,0,0,0,0,1,0,0,0,0,0
1788,0.0,0,1,10.0,1,4,3,2,6,0,2.0,138.94,138.94,0,1,0,0,0,0,0,0,1,0,1
1789,21.0,1,3,8.0,0,3,1,1,3,0,7.0,140.51,23.418333333333333,0,0,0,1,0,0,0,1,0,0,0
1790,28.0,1,3,24.0,0,3,4,2,4,0,8.0,268.35,38.33571428571429,0,0,1,0,0,0,1,0,0,0,0
1791,14.0,0,3,16.0,1,3,1,2,8,0,10.0,162.3,162.3,0,0,1,0,0,0,0,1,0,0,0
1792,8.0,1,3,6.0,1,3,3,1,10,0,9.0,147.17,24.528333333333332,0,0,0,1,0,0,0,1,0,0,0
1793,13.0,1,1,12.0,0,3,3,2,8,0,13.0,232.37,116.185,0,0,1,0,0,0,1,0,0,0,0
1794,12.0,0,1,14.0,0,3,3,1,2,0,7.0,137.55,137.55,0,0,1,0,0,0,0,0,1,0,0
1795,4.0,1,3,8.0,1,3,1,2,5,1,5.0,165.82,165.82,0,0,1,0,0,0,0,1,0,0,0
1796,15.0,1,1,30.0,1,3,5,1,2,1,8.0,174.06,34.812,1,0,0,0,0,1,0,0,0,0,0
1797,18.0,1,3,8.0,1,3,4,1,1,0,7.0,148.05,49.35,0,0,0,0,1,0,0,1,0,0,0
1798,0.0,0,2,23.0,0,3,3,1,1,1,0.0,127.41,127.41,0,0,1,0,0,0,0,0,1,0,1
1799,2.0,1,1,25.0,1,3,1,1,5,0,2.0,142.62,142.62,0,1,0,0,0,0,0,1,0,0,0
1800,6.0,1,1,6.0,0,1,3,1,5,0,5.0,261.84,261.84,1,0,0,0,0,0,1,0,0,0,0
1801,4.0,1,3,13.0,1,4,1,1,10,0,3.0,215.57,215.57,0,0,1,0,0,1,0,0,0,0,0
1802,10.0,0,3,11.0,1,3,4,2,2,1,0.0,118.78,118.78,0,0,0,1,0,0,0,0,1,0,1
1803,13.0,0,3,34.0,1,5,5,1,4,0,3.0,209.32,209.32,0,0,0,0,1,1,0,0,0,0,0
1804,14.0,0,1,8.0,0,4,3,2,3,1,7.0,168.11,168.11,0,0,0,0,1,0,0,1,0,0,0
1805,0.0,1,3,35.0,1,3,3,1,6,0,0.0,143.06,143.06,1,0,0,0,0,0,0,1,0,0,0
1806,8.0,1,3,6.0,0,3,3,2,2,0,3.0,148.59,148.59,1,0,0,0,0,0,0,1,0,0,0
1807,7.0,1,3,27.0,1,1,1,2,2,0,7.0,153.37,30.674,0,0,1,0,0,0,0,1,0,0,0
1808,0.0,1,1,16.0,1,5,1,2,2,1,0.0,123.4,123.4,0,1,0,0,0,0,0,0,1,0,1
1809,10.0,1,1,6.0,0,3,1,2,5,0,2.0,174.91,174.91,0,1,0,0,0,1,0,0,0,0,0
1810,19.0,0,1,24.0,0,3,3,1,6,0,2.0,205.27,205.27,1,0,0,0,0,1,0,0,0,0,0
1811,14.0,1,3,8.0,0,3,5,1,8,0,8.0,265.95,24.177272727272726,0,0,1,0,0,0,1,0,0,0,0
1812,10.0,0,3,15.0,1,3,4,1,2,0,7.0,188.34,26.905714285714286,1,0,0,0,0,1,0,0,0,0,0
1813,25.0,1,1,12.0,1,3,5,1,4,1,9.0,155.77,25.96166666666667,0,1,0,0,0,0,0,1,0,0,0
1814,0.0,0,3,17.0,1,1,3,1,9,0,2.0,147.07,147.07,0,0,0,0,1,0,0,1,0,0,1
1815,0.0,0,3,16.0,1,3,1,1,1,0,1.0,124.0,62.0,1,0,0,0,0,0,0,0,1,0,0
1816,11.0,1,1,16.0,0,3,3,1,4,0,0.0,198.24,198.24,1,0,0,0,0,0,0,1,0,0,0
1817,10.0,1,1,6.0,0,3,4,1,7,0,3.0,164.47,41.1175,0,0,1,0,0,0,0,1,0,0,0
1818,22.0,1,1,24.0,1,4,3,1,2,1,9.0,295.02,295.02,0,0,1,0,0,0,0,0,0,1,0
1819,0.0,1,1,29.0,1,1,1,1,2,1,4.0,127.25,127.25,1,0,0,0,0,0,0,0,1,0,0
1820,0.0,1,3,34.0,1,3,4,1,2,0,4.0,162.72,162.72,0,0,0,1,0,0,0,1,0,0,0
1821,10.0,1,1,23.0,1,4,4,1,2,0,0.0,121.27000000000001,121.27000000000001,0,0,0,0,1,0,0,0,1,0,0
1822,23.0,0,2,9.0,1,3,4,1,2,0,7.0,282.0,28.2,1,0,0,0,0,0,0,0,0,1,0
1823,10.0,1,3,19.0,1,3,3,1,2,0,6.0,120.96000000000001,120.96000000000001,1,0,0,0,0,0,0,0,1,0,0
1824,0.0,0,1,13.0,0,3,3,1,2,1,2.0,128.86,128.86,0,0,1,0,0,0,0,0,1,0,1
1825,10.0,0,3,18.0,1,4,5,1,2,0,0.0,120.33000000000001,120.33000000000001,0,0,1,0,0,0,0,0,1,0,1
1826,7.0,1,1,6.0,1,4,1,1,2,1,3.0,136.22,136.22,0,0,1,0,0,0,0,0,1,0,0
1827,0.0,1,3,19.0,1,3,5,1,3,0,2.0,142.33,142.33,1,0,0,0,0,0,0,1,0,0,1
1828,8.0,1,1,31.0,1,4,1,2,5,0,2.0,136.81,136.81,0,0,0,0,1,0,0,1,0,0,0
1829,4.0,1,3,12.0,1,1,1,1,5,0,7.0,154.6,30.919999999999998,1,0,0,0,0,0,0,1,0,0,0
1830,10.0,1,1,12.0,0,4,3,1,1,0,3.0,121.87,121.87,1,0,0,0,0,0,0,0,1,0,0
1831,10.0,1,3,8.0,1,3,3,1,5,1,0.0,196.02,196.02,0,0,0,1,0,0,0,1,0,0,0
1832,0.0,1,1,6.0,0,4,4,2,2,0,0.0,128.36,128.36,0,0,1,0,0,0,0,0,1,0,0
1833,15.0,1,1,8.0,0,3,1,1,2,0,2.0,140.89,70.445,0,0,1,0,0,0,0,1,0,0,0
1834,16.0,1,1,12.0,1,4,1,1,5,1,0.0,266.27,266.27,0,0,0,0,1,0,1,0,0,0,0
1835,11.0,1,1,16.0,0,3,5,2,4,0,0.0,126.19,126.19,0,0,1,0,0,0,0,0,1,0,0
1836,16.0,0,1,15.0,1,3,3,1,4,1,7.0,156.79,39.1975,1,0,0,0,0,0,0,1,0,0,0
1837,21.0,1,1,6.0,0,4,5,1,8,0,2.0,254.01999999999998,127.00999999999999,0,0,1,0,0,0,1,0,0,0,0
1838,17.0,1,2,6.0,0,4,3,2,5,0,2.0,159.85,159.85,0,0,1,0,0,0,0,1,0,0,0
1839,7.0,1,3,16.0,0,3,3,1,2,1,6.0,125.78999999999999,125.78999999999999,0,1,0,0,0,0,0,0,1,0,0
1840,0.0,1,3,8.0,1,3,5,1,1,0,2.0,130.41,130.41,0,0,0,1,0,0,0,0,1,0,1
1841,0.0,1,3,28.0,1,3,3,2,2,0,2.0,134.47,134.47,0,1,0,0,0,0,0,0,1,0,0
1842,17.0,1,1,9.0,1,3,1,1,5,1,1.0,295.13,295.13,0,0,0,0,1,0,0,0,0,1,0
1843,0.0,1,1,12.0,1,3,3,1,1,0,2.0,127.72999999999999,63.864999999999995,1,0,0,0,0,0,0,0,1,0,0
1844,6.0,1,3,14.0,1,3,3,1,1,0,2.0,171.04,171.04,0,0,0,1,0,0,0,1,0,0,0
1845,5.0,1,1,15.0,0,3,1,1,2,1,5.0,163.22,163.22,0,0,1,0,0,0,0,1,0,0,0
1846,10.0,0,1,9.0,0,3,3,1,2,0,0.0,120.83000000000001,120.83000000000001,1,0,0,0,0,0,0,0,1,0,0
1847,26.0,1,3,6.0,0,3,5,2,8,0,10.0,183.81,22.97625,1,0,0,0,0,0,0,1,0,0,0
1848,7.0,1,1,6.0,1,3,1,1,2,0,8.0,126.91,15.86375,0,0,1,0,0,0,0,0,1,0,0
1849,8.0,0,3,32.0,0,3,5,1,3,0,0.0,142.86,142.86,0,0,1,0,0,0,0,1,0,0,1
1850,0.0,1,1,12.0,0,3,1,1,2,1,2.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,0
1851,10.0,1,1,9.0,1,3,3,1,2,0,8.0,194.34,27.762857142857143,0,0,0,0,1,1,0,0,0,0,0
1852,2.0,1,3,9.0,0,3,3,1,2,0,2.0,155.61,155.61,1,0,0,0,0,0,0,1,0,0,0
1853,8.0,1,1,12.0,1,5,1,2,2,0,8.0,166.46,15.132727272727273,0,0,1,0,0,0,0,1,0,0,0
1854,6.0,0,1,12.0,1,3,1,1,4,0,7.0,177.25,44.3125,0,0,1,0,0,0,0,1,0,0,0
1855,27.0,1,2,25.0,1,3,4,1,3,0,1.0,207.25,29.607142857142858,1,0,0,0,0,1,0,0,0,0,0
1856,9.0,1,1,15.0,1,4,4,1,3,1,2.0,188.47,188.47,1,0,0,0,0,0,0,1,0,0,0
1857,10.0,1,1,9.0,1,4,1,2,1,0,1.0,120.44999999999999,120.44999999999999,1,0,0,0,0,0,0,0,1,0,0
1858,0.0,1,1,16.0,1,3,3,2,2,1,1.0,116.00999999999999,116.00999999999999,1,0,0,0,0,0,0,0,1,0,1
1859,0.0,0,1,9.0,1,3,5,2,2,1,7.0,133.48,14.83111111111111,0,0,1,0,0,0,0,0,1,0,1
1860,10.0,0,1,9.0,1,4,3,1,2,0,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,0
1861,0.0,1,1,10.0,1,1,5,1,3,0,2.0,128.19,128.19,1,0,0,0,0,0,0,0,1,0,0
1862,0.0,1,3,14.0,1,1,4,1,1,0,2.0,148.51,148.51,0,0,1,0,0,0,0,1,0,0,0
1863,11.0,1,3,13.0,0,4,1,2,1,0,5.0,140.28,140.28,0,0,0,1,0,0,0,1,0,0,0
1864,2.0,0,1,6.0,1,5,1,1,2,0,8.0,127.19999999999999,63.599999999999994,0,0,1,0,0,0,0,0,1,0,0
1865,21.0,1,3,8.0,1,1,4,1,4,0,2.0,181.2,90.6,0,0,0,1,0,0,0,1,0,0,0
1866,0.0,0,3,9.0,0,1,1,1,2,1,4.0,146.47,146.47,1,0,0,0,0,0,0,1,0,0,0
1867,10.0,1,1,16.0,1,1,1,2,4,0,0.0,146.8,146.8,0,0,1,0,0,0,0,0,1,0,0
1868,23.0,1,1,34.0,1,1,3,1,2,1,8.0,132.21,44.07,1,0,0,0,0,0,0,0,1,0,0
1869,7.0,1,1,15.0,0,4,4,2,2,0,7.0,186.21,26.601428571428574,1,0,0,0,0,1,0,0,0,0,0
1870,0.0,1,3,9.0,0,3,3,2,10,0,0.0,145.77,72.885,0,0,1,0,0,0,0,1,0,0,1
1871,12.0,1,1,8.0,0,4,3,2,2,0,10.0,145.53,13.23,0,1,0,0,0,0,0,1,0,0,0
1872,5.0,1,3,16.0,1,3,1,2,2,0,8.0,153.96,153.96,0,0,0,1,0,0,0,1,0,0,0
1873,13.0,0,3,14.0,1,3,3,1,4,1,3.0,167.96,167.96,0,1,0,0,0,0,0,1,0,0,1
1874,11.0,1,1,6.0,0,1,1,2,1,0,8.0,176.25,176.25,0,0,1,0,0,0,0,1,0,0,0
1875,0.0,1,1,6.0,0,3,5,1,2,0,7.0,174.12,174.12,0,0,1,0,0,1,0,0,0,0,0
1876,5.0,1,1,9.0,0,3,1,2,4,0,3.0,211.58999999999997,30.227142857142855,0,0,1,0,0,1,0,0,0,0,0
1877,20.0,1,3,20.0,1,3,5,2,3,0,7.0,149.6,149.6,0,0,0,1,0,0,0,1,0,0,0
1878,13.0,0,3,11.0,1,4,5,1,6,1,12.0,204.75,204.75,0,0,1,0,0,1,0,0,0,0,0
1879,26.0,1,1,13.0,1,1,3,1,4,0,3.0,248.14,124.07,0,0,1,0,0,0,1,0,0,0,0
1880,14.0,1,2,16.0,1,4,1,1,4,0,6.0,291.41,24.284166666666668,0,0,0,0,1,0,0,0,0,1,0
1881,30.0,1,3,22.0,1,3,5,2,9,0,2.0,154.05,77.025,0,0,0,1,0,0,0,1,0,0,0
1882,0.0,0,1,16.0,1,3,5,1,2,0,7.0,187.93,187.93,0,0,1,0,0,1,0,0,0,0,0
1883,14.0,1,2,6.0,1,4,3,1,2,0,10.0,291.89,145.945,0,0,0,0,1,0,0,0,0,1,0
1884,23.0,1,3,14.0,1,3,4,1,8,0,2.0,138.75,69.375,0,0,0,1,0,0,0,0,1,0,0
1885,10.0,1,1,6.0,0,5,4,2,8,1,7.0,122.16,40.72,0,0,1,0,0,0,0,0,1,0,1
1886,9.0,0,1,14.0,0,1,5,1,10,0,3.0,217.13,217.13,0,0,1,0,0,1,0,0,0,0,0
1887,11.0,1,1,6.0,0,3,3,2,5,1,0.0,178.61,178.61,0,0,1,0,0,1,0,0,0,0,0
1888,17.0,0,1,30.0,1,5,3,2,3,0,4.0,137.08,137.08,1,0,0,0,0,0,0,0,1,0,0
1889,20.0,0,3,9.0,0,3,3,1,10,1,13.0,237.7,118.85,1,0,0,0,0,0,1,0,0,0,0
1890,3.0,1,3,33.0,1,3,1,1,8,0,7.0,153.04,21.86285714285714,0,0,0,1,0,0,0,1,0,0,0
1891,2.0,1,3,16.0,1,3,3,2,2,0,0.0,126.41999999999999,126.41999999999999,0,0,1,0,0,0,0,0,1,0,0
1892,5.0,0,1,25.0,1,1,3,1,7,1,2.0,127.59,63.795,1,0,0,0,0,0,0,0,1,0,1
1893,16.0,0,3,21.0,1,4,1,1,4,0,2.0,168.04,84.02,0,0,1,0,0,0,0,1,0,0,0
1894,7.0,1,1,14.0,0,3,3,2,4,0,3.0,161.42,40.355,1,0,0,0,0,0,0,1,0,0,0
1895,0.0,1,1,16.0,1,3,5,1,2,0,2.0,125.0,125.0,1,0,0,0,0,0,0,0,1,0,0
1896,12.0,1,2,9.0,0,1,4,1,10,0,6.0,163.89,54.629999999999995,0,0,0,0,1,0,0,1,0,0,0
1897,29.0,1,1,15.0,1,3,1,1,8,0,3.0,211.02999999999997,211.02999999999997,1,0,0,0,0,0,1,0,0,0,0
1898,13.0,1,1,16.0,0,4,1,2,1,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,0
1899,0.0,1,1,13.0,0,4,5,2,9,0,7.0,168.11,168.11,1,0,0,0,0,0,0,1,0,0,0
1900,10.0,1,3,16.0,1,3,4,1,2,0,2.0,122.97,61.485,0,0,0,1,0,0,0,0,1,0,0
1901,26.0,1,1,16.0,1,3,1,2,3,0,2.0,124.5,62.25,0,0,1,0,0,0,0,1,0,0,0
1902,8.0,0,1,8.0,0,3,5,1,3,0,0.0,150.93,150.93,0,0,1,0,0,0,0,1,0,0,0
1903,5.0,0,1,30.0,1,3,1,1,2,0,7.0,153.09,38.2725,0,0,1,0,0,0,0,1,0,0,0
1904,11.0,1,1,8.0,1,3,3,1,7,1,1.0,130.57,130.57,1,0,0,0,0,0,0,0,1,0,0
1905,7.0,1,1,14.0,0,3,5,1,4,0,0.0,151.21,151.21,0,0,1,0,0,0,0,1,0,0,0
1906,25.0,1,3,9.0,1,4,5,1,2,0,15.0,268.56,268.56,0,0,0,1,0,0,1,0,0,0,0
1907,0.0,1,1,6.0,1,3,1,2,2,1,8.0,126.86000000000001,18.122857142857146,0,0,0,0,1,0,0,0,1,0,1
1908,0.0,1,3,32.0,0,3,1,2,2,0,4.0,161.8,161.8,1,0,0,0,0,0,0,1,0,0,0
1909,18.0,1,3,8.0,1,5,3,2,1,0,1.0,166.32,55.44,0,1,0,0,0,0,0,1,0,0,0
1910,0.0,1,1,16.0,1,1,3,2,2,0,2.0,135.05,135.05,1,0,0,0,0,0,0,0,1,0,0
1911,10.0,0,3,33.0,0,1,3,2,5,1,3.0,163.97,163.97,0,0,1,0,0,0,0,1,0,0,1
1912,7.0,1,3,8.0,1,3,1,2,2,0,4.0,162.74,162.74,0,0,0,0,1,0,0,1,0,0,0
1913,18.0,1,1,8.0,1,3,5,1,6,1,4.0,298.59,298.59,1,0,0,0,0,0,0,0,0,1,1
1914,9.0,0,3,14.0,1,4,5,2,2,0,9.0,175.87,175.87,0,0,1,0,0,1,0,0,0,0,0
1915,25.0,0,1,25.0,1,3,1,1,1,0,2.0,142.58,142.58,1,0,0,0,0,0,0,0,1,0,0
1916,0.0,0,1,6.0,0,5,1,1,4,0,0.0,143.64,71.82,0,0,1,0,0,0,0,0,1,0,0
1917,2.0,1,1,33.0,0,3,3,1,5,0,1.0,143.35,143.35,1,0,0,0,0,0,0,1,0,0,0
1918,0.0,1,3,14.0,1,4,5,2,7,0,2.0,153.26,153.26,0,1,0,0,0,0,0,1,0,0,1
1919,7.0,1,1,6.0,0,1,1,2,3,0,3.0,132.8,132.8,0,0,1,0,0,0,0,0,1,0,0
1920,27.0,1,1,25.0,0,3,5,1,10,1,4.0,154.85,154.85,1,0,0,0,0,0,0,1,0,0,0
1921,0.0,0,3,14.0,1,3,1,1,1,0,1.0,143.42,143.42,0,0,0,1,0,0,0,1,0,0,0
1922,10.0,1,1,16.0,0,3,5,1,1,1,3.0,127.82,31.955,0,0,1,0,0,0,0,0,1,0,0
1923,11.0,0,1,8.0,0,1,5,2,7,1,12.0,159.8,39.95,0,0,1,0,0,0,0,1,0,0,0
1924,7.0,1,1,8.0,0,4,5,2,2,0,3.0,143.81,143.81,1,0,0,0,0,0,0,0,1,0,0
1925,8.0,1,3,16.0,0,3,1,1,2,0,2.0,125.72,125.72,0,0,1,0,0,0,0,0,1,0,0
1926,3.0,1,1,6.0,1,5,3,1,4,0,2.0,138.33,138.33,0,0,1,0,0,0,0,0,1,0,0
1927,13.0,0,1,8.0,0,1,4,1,2,0,7.0,142.44,47.48,1,0,0,0,0,0,0,1,0,0,0
1928,7.0,1,3,14.0,0,3,5,1,6,0,2.0,165.0,165.0,0,0,1,0,0,0,0,1,0,0,0
1929,15.0,0,1,14.0,1,3,1,1,2,0,9.0,284.3,20.307142857142857,0,0,1,0,0,0,0,0,0,1,0
1930,10.0,1,1,12.0,1,1,5,1,2,1,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,1
1931,0.0,0,1,15.0,1,4,4,1,2,0,0.0,126.94,126.94,0,0,1,0,0,0,0,0,1,0,0
1932,25.0,1,1,17.0,0,3,3,1,9,0,4.0,131.49,131.49,0,0,1,0,0,0,0,1,0,0,0
1933,23.0,1,1,8.0,1,3,3,1,6,0,3.0,276.39,276.39,1,0,0,0,0,0,1,0,0,0,0
1934,0.0,1,1,16.0,0,4,5,1,2,1,0.0,123.19,123.19,0,0,1,0,0,0,0,0,1,0,1
1935,6.0,1,1,13.0,1,3,3,1,1,0,3.0,216.91000000000003,72.30333333333334,1,0,0,0,0,1,0,0,0,0,0
1936,0.0,1,3,22.0,0,3,5,2,6,0,2.0,153.24,153.24,0,0,0,1,0,0,0,1,0,0,1
1937,20.0,1,1,8.0,0,3,1,1,2,1,0.0,267.52,89.17333333333333,0,0,0,0,1,0,1,0,0,0,0
1938,9.0,1,1,6.0,0,3,4,1,1,0,5.0,152.28,152.28,0,0,0,0,1,0,0,1,0,0,0
1939,2.0,1,1,29.0,1,1,3,1,2,0,7.0,127.0,127.0,0,0,1,0,0,0,0,0,1,0,0
1940,20.0,1,1,8.0,1,3,4,2,8,1,8.0,292.46,22.496923076923075,0,0,1,0,0,0,0,0,0,1,1
1941,8.0,1,1,16.0,0,1,3,2,4,0,2.0,125.06,62.53,0,0,1,0,0,0,0,0,1,0,0
1942,15.0,1,1,6.0,0,4,1,1,10,1,2.0,160.62,160.62,0,0,1,0,0,0,0,1,0,0,0
1943,0.0,1,1,8.0,1,3,3,2,7,0,1.0,143.82,71.91,1,0,0,0,0,0,0,0,1,0,1
1944,10.0,1,2,19.0,1,3,4,1,5,0,4.0,121.43,121.43,0,0,0,0,1,0,0,0,1,0,0
1945,5.0,1,1,10.0,0,4,3,1,2,0,8.0,161.62,26.936666666666667,0,0,1,0,0,0,0,1,0,0,0
1946,13.0,0,1,22.0,1,4,3,2,7,0,0.0,150.94,150.94,1,0,0,0,0,0,0,1,0,0,0
1947,3.0,1,1,8.0,0,4,1,2,6,1,0.0,168.77,168.77,1,0,0,0,0,0,0,1,0,0,0
1948,10.0,1,1,8.0,0,4,3,2,2,0,0.0,122.74000000000001,122.74000000000001,0,0,1,0,0,0,0,0,1,0,0
1949,15.0,1,1,35.0,1,3,4,1,2,0,8.0,144.34,20.62,0,0,1,0,0,0,0,1,0,0,0
1950,11.0,0,1,18.0,1,4,5,1,3,0,2.0,162.88,162.88,0,0,1,0,0,0,0,1,0,0,0
1951,7.0,0,1,16.0,0,4,1,2,2,0,3.0,125.53,125.53,0,0,1,0,0,0,0,0,1,0,0
1952,12.0,1,3,17.0,0,3,1,1,2,0,7.0,176.54,25.22,0,0,0,1,0,1,0,0,0,0,1
1953,18.0,1,3,8.0,1,3,1,2,5,0,3.0,151.6,21.657142857142855,1,0,0,0,0,0,0,1,0,0,1
1954,16.0,1,1,20.0,1,3,5,1,7,0,0.0,271.59,271.59,0,0,1,0,0,0,1,0,0,0,0
1955,0.0,1,1,11.0,1,4,1,1,2,1,3.0,228.07999999999998,228.07999999999998,0,1,0,0,0,1,0,0,0,0,0
1956,8.0,1,1,13.0,1,3,3,2,4,0,6.0,202.21,202.21,0,0,0,0,1,1,0,0,0,0,0
1957,1.0,1,3,8.0,0,3,4,1,2,1,5.0,147.79,21.11285714285714,0,0,0,1,0,0,0,1,0,0,0
1958,7.0,1,2,9.0,1,3,1,1,1,0,2.0,137.37,137.37,0,0,0,0,1,0,0,0,1,0,0
1959,0.0,0,1,16.0,0,4,3,1,2,1,7.0,123.66,123.66,1,0,0,0,0,0,0,0,1,0,1
1960,10.0,0,1,9.0,1,3,1,1,2,0,0.0,117.06,117.06,1,0,0,0,0,0,0,0,1,0,0
1961,24.0,1,3,32.0,0,3,3,1,3,0,15.0,263.07,65.7675,0,0,0,1,0,0,1,0,0,0,0
1962,17.0,1,1,10.0,1,3,4,2,10,0,3.0,159.33,79.665,1,0,0,0,0,0,0,1,0,0,0
1963,0.0,1,1,8.0,1,1,5,2,8,0,1.0,134.24,134.24,1,0,0,0,0,0,0,0,1,0,0
1964,6.0,1,3,6.0,1,1,5,1,2,0,8.0,140.37,140.37,1,0,0,0,0,0,0,1,0,0,0
1965,8.0,1,1,16.0,0,4,5,2,2,0,1.0,125.59,125.59,1,0,0,0,0,0,0,0,1,0,0
1966,9.0,1,3,6.0,1,3,1,1,2,1,11.0,162.01,40.5025,0,0,1,0,0,0,0,1,0,0,0
1967,5.0,1,3,19.0,1,3,1,1,3,0,3.0,144.03,144.03,0,0,1,0,0,0,0,1,0,0,0
1968,3.0,0,1,11.0,1,4,1,1,10,0,3.0,137.61,137.61,0,0,1,0,0,0,0,0,1,0,0
1969,26.0,1,3,13.0,0,4,1,1,8,1,3.0,209.33999999999997,209.33999999999997,0,0,0,1,0,1,0,0,0,0,0
1970,18.0,1,3,15.0,1,3,5,1,5,1,2.0,207.61,207.61,0,0,0,1,0,1,0,0,0,0,0
1971,5.0,1,1,14.0,0,1,3,1,6,0,3.0,151.75,151.75,1,0,0,0,0,0,0,1,0,0,0
1972,25.0,0,1,31.0,0,4,1,1,4,0,0.0,238.26,119.13,1,0,0,0,0,0,1,0,0,0,0
1973,10.0,1,3,22.0,1,4,3,1,5,0,0.0,163.34,163.34,0,0,0,1,0,0,0,1,0,0,0
1974,1.0,1,2,14.0,1,4,1,1,2,0,4.0,149.36,149.36,1,0,0,0,0,0,0,0,1,0,0
1975,0.0,1,1,6.0,1,4,1,1,7,0,2.0,147.75,73.875,0,0,1,0,0,0,0,1,0,0,0
1976,17.0,1,1,14.0,1,1,1,1,3,1,2.0,128.18,128.18,0,0,1,0,0,0,0,0,1,0,0
1977,15.0,0,1,16.0,1,3,1,2,6,1,2.0,125.15,62.575,1,0,0,0,0,0,0,0,1,0,0
1978,9.0,1,2,16.0,1,4,5,1,1,0,3.0,123.41999999999999,123.41999999999999,0,0,1,0,0,0,0,0,1,0,0
1979,0.0,1,3,9.0,1,3,5,1,2,1,3.0,141.94,141.94,0,0,0,0,1,0,0,1,0,0,0
1980,8.0,1,1,15.0,0,4,3,1,2,1,15.0,206.85000000000002,41.370000000000005,0,0,1,0,0,1,0,0,0,0,0
1981,10.0,0,1,31.0,0,3,4,1,2,1,8.0,120.22,17.174285714285713,0,0,1,0,0,0,0,0,1,0,1
